Prow	Ppos	Dia_20	Gkva_10	Gkva_20	Hjd_20	Hjd_3	Host_10	Klyk_10	Klyk_20	Lev_3	Planta	Rad	Rak_10	Rak_20	Ruta	Sortnr	Vit_20	Vit_3	Origin	Trial
11	17	NA	NA	NA	NA	73	5	NA	NA	1	2	1	NA	NA	15	9	0	2	Sweden	F630
11	18	NA	NA	NA	NA	143	3	NA	NA	1	3	1	NA	NA	15	9	0	3	Sweden	F630
11	19	8.2	5	5	NA	154	4	0	2	1	4	1	3	5	15	9	3	3	Sweden	F630
11	20	13.1	5	5	12.6	180	5	0	2	1	5	1	3	5	15	9	3	3	Sweden	F630
12	16	NA	NA	NA	NA	90	NA	NA	NA	1	1	2	NA	NA	15	9	0	3	Sweden	F630
12	17	7.5	NA	5	NA	122	5	NA	3	1	2	2	NA	5	15	9	3	3	Sweden	F630
12	18	6.5	NA	5	7.2	116	4	NA	3	1	3	2	NA	5	15	9	3	3	Sweden	F630
12	19	8.5	5	5	NA	140	5	1	4	1	4	2	3	3	15	9	3	3	Sweden	F630
12	20	12.7	5	5	NA	175	4	0	3	1	5	2	4	5	15	9	3	3	Sweden	F630
13	16	6.6	NA	5	7.6	111	5	NA	0	1	1	3	NA	5	15	9	3	3	Sweden	F630
13	17	15.8	5	6	13.9	134	3	1	1	1	2	3	3	6	15	9	3	3	Sweden	F630
13	18	7.2	NA	5	7.9	129	4	NA	3	1	3	3	NA	5	15	9	3	3	Sweden	F630
13	19	3.3	NA	5	6.2	67	3	NA	2	1	4	3	NA	5	15	9	2	3	Sweden	F630
13	20	6.2	NA	5	6.8	101	5	NA	3	1	5	3	NA	5	15	9	3	3	Sweden	F630
14	16	2	NA	5	3.5	117	5	NA	3	1	1	4	NA	5	15	9	2	3	Sweden	F630
14	17	NA	NA	NA	NA	140	4	NA	NA	1	2	4	NA	NA	15	9	0	3	Sweden	F630
14	18	7.4	NA	5	7.1	102	3	NA	3	1	3	4	NA	5	15	9	3	3	Sweden	F630
14	19	12.6	5	5	10.1	151	4	0	2	1	4	4	4	5	15	9	3	3	Sweden	F630
14	20	6.8	NA	5	9.7	122	4	NA	0	1	5	4	NA	5	15	9	3	3	Sweden	F630
15	16	NA	NA	NA	NA	62	NA	NA	NA	1	1	5	NA	NA	15	9	0	1	Sweden	F630
15	17	NA	NA	NA	NA	83	NA	NA	NA	1	2	5	NA	NA	15	9	0	1	Sweden	F630
15	18	NA	NA	NA	NA	104	4	NA	NA	1	3	5	NA	NA	15	9	0	3	Sweden	F630
15	19	11.1	5	5	10.2	169	4	0	1	1	4	5	3	5	15	9	3	3	Sweden	F630
15	20	NA	NA	NA	NA	92	5	NA	NA	1	5	5	NA	NA	15	9	0	3	Sweden	F630
11	21	11.8	3	5	11	132	3	0	1	1	1	1	4	5	20	138	3	3	Sweden	F630
11	22	13.6	5	5	12.4	140	2	0	1	1	2	1	4	5	20	138	3	3	Sweden	F630
11	23	14.9	3	5	NA	162	3	0	4	1	3	1	3	5	20	137	3	3	Sweden	F630
11	24	9.1	5	5	10.4	85	1	0	2	1	4	1	4	5	20	131	3	3	Sweden	F630
11	25	15.3	5	5	15	130	3	0	1	1	5	1	4	5	20	134	3	3	Sweden	F630
12	21	6.5	5	5	7.3	106	3	0	3	1	1	2	3	5	20	136	3	3	Sweden	F630
12	22	11.4	5	5	11.5	130	2	0	2	1	2	2	3	5	20	130	3	3	Sweden	F630
12	23	4.8	NA	5	8.5	124	3	NA	4	1	3	2	NA	5	20	139	3	3	Sweden	F630
12	24	6	NA	5	8.9	110	1	NA	2	1	4	2	NA	5	20	137	3	3	Sweden	F630
12	25	20.2	5	5	15.6	150	1	1	1	1	5	2	3	5	20	131	3	3	Sweden	F630
13	21	13.3	5	5	11.1	106	1	0	1	1	1	3	4	5	20	138	3	3	Sweden	F630
13	22	5.2	NA	5	8.2	102	4	NA	1	1	2	3	NA	5	20	139	3	3	Sweden	F630
13	23	NA	NA	NA	NA	75	3	NA	NA	1	3	3	NA	NA	20	131	0	3	Sweden	F630
13	24	12	5	7	10.9	125	3	0	1	1	4	3	3	6	20	132	3	3	Sweden	F630
13	25	6.5	NA	5	6.9	103	3	NA	1	1	5	3	NA	5	20	133	3	3	Sweden	F630
14	21	13.1	5	3	9.1	150	1	1	4	1	1	4	2	5	20	139	3	3	Sweden	F630
14	22	14.6	5	5	13.2	180	1	0	0	1	2	4	4	7	20	130	3	3	Sweden	F630
14	23	12.6	5	5	10.6	128	1	0	2	1	3	4	3	5	20	130	3	3	Sweden	F630
14	24	10.4	3	5	8.2	80	1	1	5	1	4	4	2	5	20	134	3	3	Sweden	F630
14	25	5.7	NA	5	7.3	102	2	NA	1	1	5	4	NA	5	20	133	3	3	Sweden	F630
15	21	7.9	NA	5	9.1	102	1	NA	1	1	1	5	NA	5	20	132	3	3	Sweden	F630
15	22	2.7	NA	5	4.5	101	1	NA	4	1	2	5	NA	5	20	135	2	3	Sweden	F630
15	23	10.5	3	5	8.4	111	2	1	4	1	3	5	3	5	20	13	3	3	Sweden	F630
15	24	14.6	3	5	12	135	1	1	2	1	4	5	3	5	20	134	3	3	Sweden	F630
15	25	7.2	5	5	9.5	77	1	1	4	1	5	5	3	5	20	132	3	3	Sweden	F630
11	26	10.9	3	5	12.8	148	4	2	2	1	1	1	1	5	24	1	3	3	Finland	F630
11	27	12.7	5	5	12.1	122	3	0	2	1	2	1	4	5	24	1	3	3	Finland	F630
11	28	NA	NA	NA	NA	128	NA	NA	NA	1	3	1	NA	NA	24	1	0	3	Finland	F630
11	29	12.5	5	5	NA	139	4	0	2	1	4	1	4	5	24	1	3	3	Finland	F630
11	30	NA	NA	NA	NA	109	5	NA	NA	1	5	1	NA	NA	24	1	0	3	Finland	F630
12	26	NA	NA	NA	NA	NA	NA	NA	NA	0	1	2	NA	NA	24	1	0	0	Finland	F630
12	27	NA	NA	NA	NA	NA	NA	NA	NA	0	2	2	NA	NA	24	1	0	0	Finland	F630
12	28	19.3	5	5	13.9	132	4	1	1	1	3	2	3	5	24	1	3	3	Finland	F630
12	29	4.3	NA	5	5.7	88	4	NA	4	1	4	2	NA	5	24	1	2	3	Finland	F630
12	30	17.9	5	5	12.9	120	5	0	4	1	5	2	3	5	24	1	3	3	Finland	F630
13	26	10.2	5	5	8.8	135	4	0	2	1	1	3	2	5	24	1	3	3	Finland	F630
13	27	NA	NA	NA	NA	68	NA	NA	NA	1	2	3	NA	NA	24	1	0	3	Finland	F630
13	28	3.5	NA	5	6.3	102	5	NA	4	1	3	3	NA	5	24	1	2	3	Finland	F630
13	29	11.4	3	5	10.6	119	5	1	4	1	4	3	3	5	24	1	3	3	Finland	F630
13	30	18.8	5	5	17.5	115	4	0	1	1	5	3	2	5	24	1	3	3	Finland	F630
14	26	NA	NA	NA	NA	92	NA	NA	NA	1	1	4	NA	NA	24	1	0	3	Finland	F630
14	27	NA	NA	NA	NA	70	NA	NA	NA	1	2	4	NA	NA	24	1	0	3	Finland	F630
14	28	7.4	NA	5	8.7	45	4	NA	4	1	3	4	NA	5	24	1	3	3	Finland	F630
14	29	8.6	3	5	10.7	118	5	0	3	1	4	4	3	5	24	1	3	3	Finland	F630
14	30	6.1	3	5	10.8	100	4	2	4	1	5	4	2	5	24	1	2	3	Finland	F630
15	26	13.5	3	5	9.8	130	4	0	1	1	1	5	3	5	24	1	3	3	Finland	F630
15	27	2.7	NA	5	NA	55	5	NA	4	1	2	5	NA	5	24	1	2	3	Finland	F630
15	28	NA	NA	NA	NA	52	NA	NA	NA	1	3	5	NA	NA	24	1	0	3	Finland	F630
15	29	10	5	5	8.9	90	3	1	2	1	4	5	3	5	24	1	3	3	Finland	F630
15	30	NA	3	NA	NA	74	4	1	NA	1	5	5	3	NA	24	1	0	3	Finland	F630
11	31	6.9	5	5	8.9	80	4	0	3	1	1	1	3	5	28	8	3	3	Sweden	F630
11	32	16.6	5	5	15.9	75	3	0	1	1	2	1	3	5	28	8	3	3	Sweden	F630
11	33	15.5	5	5	15.7	179	2	2	0	1	3	1	4	5	28	8	3	3	Sweden	F630
11	34	11.2	5	5	14.7	138	2	1	0	1	4	1	3	5	28	8	3	3	Sweden	F630
11	35	7.8	5	5	7.5	126	3	1	4	1	5	1	2	5	28	8	3	3	Sweden	F630
12	31	6.8	5	5	6.5	122	3	1	2	1	1	2	3	5	28	8	2	3	Sweden	F630
12	32	16.6	3	5	15.5	132	4	1	1	1	2	2	3	5	28	8	3	3	Sweden	F630
12	33	NA	NA	NA	NA	100	1	NA	NA	1	3	2	NA	NA	28	8	0	2	Sweden	F630
12	34	10.9	5	5	12.9	130	3	0	3	1	4	2	3	5	28	8	3	3	Sweden	F630
12	35	15	5	5	15.5	150	1	0	0	1	5	2	4	5	28	8	3	3	Sweden	F630
13	31	17	5	5	15.1	130	2	1	2	1	1	3	3	5	28	8	3	3	Sweden	F630
13	32	5.2	5	5	8.2	130	3	1	2	1	2	3	3	5	28	8	2	3	Sweden	F630
13	33	13	5	5	14.8	142	2	0	1	1	3	3	3	5	28	8	3	3	Sweden	F630
13	34	17.8	5	5	13.7	157	2	0	3	1	4	3	4	5	28	8	3	3	Sweden	F630
13	35	13	3	5	15	136	1	2	4	1	5	3	3	3	28	8	3	3	Sweden	F630
14	31	15.5	5	5	17.5	140	3	0	2	1	1	4	3	5	28	8	3	3	Sweden	F630
14	32	9.6	3	5	13.6	140	2	1	3	1	2	4	3	5	28	8	3	3	Sweden	F630
14	33	14.9	3	5	15.4	166	1	0	3	1	3	4	5	5	28	8	2	3	Sweden	F630
14	34	18.6	5	5	17.9	173	1	1	3	1	4	4	3	5	28	8	3	3	Sweden	F630
14	35	14.5	5	5	15.2	140	3	0	2	1	5	4	4	5	28	8	3	3	Sweden	F630
15	31	14.6	3	5	13.9	142	5	1	1	1	1	5	3	5	28	8	3	3	Sweden	F630
15	32	13.4	5	5	15.1	162	2	1	2	1	2	5	4	5	28	8	3	3	Sweden	F630
15	33	14.7	5	5	15.4	157	1	1	2	1	3	5	4	5	28	8	3	3	Sweden	F630
15	34	12.8	5	5	14.6	128	2	0	3	1	4	5	3	5	28	8	3	3	Sweden	F630
15	35	13.5	3	5	15.3	120	2	2	1	1	5	5	3	5	28	8	3	3	Sweden	F630
16	1	8	5	5	NA	196	5	1	3	1	1	1	3	5	3	1	3	3	Finland	F630
16	2	9.7	3	5	9.8	115	5	2	2	1	2	1	3	5	3	1	3	3	Finland	F630
16	3	8.1	7	5	9.9	132	4	0	2	1	3	1	3	5	3	1	3	3	Finland	F630
16	4	9.8	3	5	12.8	124	3	0	2	1	4	1	3	5	3	1	3	3	Finland	F630
16	5	8.7	7	5	9	108	3	0	2	1	5	1	4	5	3	1	3	3	Finland	F630
17	1	10.6	3	5	13.9	168	5	1	2	1	1	2	2	5	3	1	3	3	Finland	F630
17	2	14	3	5	12.2	178	5	1	2	1	2	2	3	5	3	1	3	3	Finland	F630
17	3	6.4	5	5	7.7	129	4	2	2	1	3	2	2	5	3	1	3	3	Finland	F630
17	4	15.4	5	5	10.4	146	3	1	3	1	4	2	3	5	3	1	3	3	Finland	F630
17	5	5.2	NA	5	5.8	116	5	NA	5	1	5	2	NA	5	3	1	2	3	Finland	F630
18	1	7.8	3	5	11.3	114	5	1	3	1	1	3	3	5	3	1	3	3	Finland	F630
18	2	NA	NA	NA	NA	149	NA	NA	NA	1	2	3	NA	NA	3	1	0	3	Finland	F630
18	3	11.2	3	5	14.6	152	3	1	0	1	3	3	3	7	3	1	3	3	Finland	F630
18	4	7.7	5	5	NA	150	2	1	3	1	4	3	3	5	3	1	3	3	Finland	F630
18	5	NA	NA	NA	NA	NA	NA	NA	NA	0	5	3	NA	NA	3	1	0	0	Finland	F630
19	1	18.3	3	5	14.3	176	2	2	3	1	1	4	3	5	3	1	3	3	Finland	F630
19	2	18.4	3	5	16.3	202	4	1	3	1	2	4	2	5	3	1	3	3	Finland	F630
19	3	16.2	5	5	15.3	196	1	0	0	1	3	4	5	5	3	1	3	3	Finland	F630
19	4	10.6	3	5	12.9	155	4	1	2	1	4	4	3	5	3	1	3	3	Finland	F630
19	5	13.7	5	5	13.6	161	4	0	1	1	5	4	4	5	3	1	3	3	Finland	F630
20	1	12.8	3	5	15.4	140	4	1	4	1	1	5	3	5	3	1	3	3	Finland	F630
20	2	10.5	5	5	11.5	102	3	0	4	1	2	5	4	5	3	1	3	3	Finland	F630
20	3	16.8	3	5	17.7	166	4	1	2	1	3	5	3	5	3	1	3	3	Finland	F630
20	4	14.6	5	5	13.6	126	3	1	2	1	4	5	4	5	3	1	3	3	Finland	F630
20	5	6	5	5	9.2	130	2	1	0	1	5	5	3	5	3	1	3	3	Finland	F630
16	6	3.1	NA	5	5.3	108	5	NA	3	1	1	1	NA	5	7	8	2	3	Sweden	F630
16	7	12.2	5	5	13.2	115	2	0	2	1	2	1	3	5	7	8	3	3	Sweden	F630
16	8	6.1	5	5	NA	113	2	1	3	1	3	1	2	5	7	8	3	3	Sweden	F630
16	9	11.6	5	5	NA	172	3	0	3	1	4	1	3	5	7	8	3	3	Sweden	F630
16	10	9.7	3	5	10.9	127	2	0	3	1	5	1	3	5	7	8	3	3	Sweden	F630
17	6	5.2	NA	5	6.9	118	3	NA	3	1	1	2	NA	5	7	8	3	3	Sweden	F630
17	7	NA	NA	NA	NA	82	4	NA	NA	1	2	2	NA	NA	7	8	0	3	Sweden	F630
17	8	12.7	3	5	10.2	117	3	1	2	1	3	2	3	5	7	8	3	3	Sweden	F630
17	9	6.5	5	5	NA	128	2	4	4	1	4	2	3	5	7	8	3	3	Sweden	F630
17	10	18.3	3	5	11.5	168	1	2	2	1	5	2	3	5	7	8	3	3	Sweden	F630
18	6	5.1	NA	5	7	70	3	NA	3	1	1	3	NA	5	7	8	3	3	Sweden	F630
18	7	6.1	NA	5	8.8	90	3	NA	2	1	2	3	NA	5	7	8	3	3	Sweden	F630
18	8	NA	NA	NA	NA	42	NA	NA	NA	1	3	3	NA	NA	7	8	0	2	Sweden	F630
18	9	6.6	3	5	9.2	109	3	1	3	1	4	3	3	5	7	8	3	3	Sweden	F630
18	10	11.3	5	5	12.7	147	3	0	1	1	5	3	3	5	7	8	3	3	Sweden	F630
19	6	8.3	5	5	10.8	98	4	0	1	1	1	4	3	5	7	8	3	3	Sweden	F630
19	7	11	5	5	11.3	107	1	0	3	1	2	4	3	5	7	8	3	3	Sweden	F630
19	8	11.2	5	5	12.7	101	4	2	0	1	3	4	3	5	7	8	3	3	Sweden	F630
19	9	17.1	5	5	14	168	2	1	2	1	4	4	4	5	7	8	3	3	Sweden	F630
19	10	14.6	5	5	13.8	168	3	1	4	1	5	4	3	5	7	8	3	3	Sweden	F630
20	6	NA	NA	NA	NA	102	3	NA	NA	1	1	5	NA	NA	7	8	0	3	Sweden	F630
20	7	6.4	3	5	10.2	103	1	0	1	1	2	5	4	5	7	8	3	3	Sweden	F630
20	8	11.8	3	5	NA	118	1	0	2	1	3	5	4	5	7	8	3	3	Sweden	F630
20	9	17.6	5	5	15.4	121	2	0	2	1	4	5	3	5	7	8	3	3	Sweden	F630
20	10	16.8	3	5	13.2	150	1	0	2	1	5	5	3	6	7	8	3	3	Sweden	F630
16	11	14	3	5	NA	140	2	1	2	1	1	1	3	5	11	2	3	3	Finland	F630
16	12	8.6	NA	5	7.2	121	3	NA	4	1	2	1	NA	5	11	2	3	3	Finland	F630
16	13	12.2	5	5	10.6	116	3	0	2	1	3	1	3	5	11	2	3	3	Finland	F630
16	14	10.4	NA	5	7.6	130	4	NA	2	1	4	1	NA	5	11	2	3	3	Finland	F630
16	15	4.5	NA	5	NA	106	3	NA	2	1	5	1	NA	5	11	2	3	3	Finland	F630
17	11	6.7	3	5	NA	140	2	2	3	1	1	2	2	5	11	2	3	3	Finland	F630
17	12	6.5	NA	5	7.5	110	4	NA	2	1	2	2	NA	5	11	2	3	3	Finland	F630
17	13	NA	NA	NA	NA	60	NA	NA	NA	1	3	2	NA	NA	11	2	0	2	Finland	F630
17	14	NA	NA	NA	NA	102	5	NA	NA	1	4	2	NA	NA	11	2	0	3	Finland	F630
17	15	5.5	NA	5	7.8	97	3	NA	3	1	5	2	NA	5	11	2	3	3	Finland	F630
18	11	11.7	5	5	11.7	110	2	1	3	1	1	3	3	5	11	2	3	3	Finland	F630
18	12	9.9	NA	5	11.1	78	3	NA	2	1	2	3	NA	5	11	2	3	3	Finland	F630
18	13	NA	NA	NA	NA	105	4	NA	NA	1	3	3	NA	NA	11	2	0	3	Finland	F630
18	14	3.2	NA	5	4.6	86	4	NA	4	1	4	3	NA	5	11	2	2	3	Finland	F630
18	15	2.9	NA	5	3.7	76	4	NA	2	1	5	3	NA	5	11	2	3	2	Finland	F630
19	11	7.1	3	5	6.9	119	3	2	4	1	1	4	3	5	11	2	3	3	Finland	F630
19	12	NA	NA	NA	NA	103	4	NA	NA	1	2	4	NA	NA	11	2	0	3	Finland	F630
19	13	13.4	3	5	10.6	139	3	2	5	1	3	4	3	5	11	2	3	3	Finland	F630
19	14	7.4	NA	5	8.9	105	4	NA	1	1	4	4	NA	5	11	2	3	3	Finland	F630
19	15	9	NA	5	9	127	3	NA	3	1	5	4	NA	5	11	2	3	3	Finland	F630
20	11	10.9	5	5	11.2	138	4	2	4	1	1	5	2	3	11	2	3	3	Finland	F630
20	12	NA	5	NA	NA	94	3	0	NA	1	2	5	3	NA	11	2	0	3	Finland	F630
20	13	NA	NA	NA	NA	150	NA	NA	NA	1	3	5	NA	NA	11	2	0	3	Finland	F630
20	14	14.9	5	5	11.9	145	4	0	2	1	4	5	3	5	11	2	3	3	Finland	F630
20	15	NA	NA	NA	NA	110	NA	NA	NA	1	5	5	NA	NA	11	2	0	3	Finland	F630
16	16	NA	NA	NA	NA	NA	NA	NA	NA	0	1	1	NA	NA	16	5	0	0	Finland	F630
16	17	NA	NA	NA	NA	85	NA	NA	NA	1	2	1	NA	NA	16	5	0	1	Finland	F630
16	18	4.7	NA	5	6.2	100	4	NA	2	1	3	1	NA	5	16	5	3	2	Finland	F630
16	19	15.3	3	5	12.9	110	3	1	2	1	4	1	3	5	16	5	3	3	Finland	F630
16	20	9.8	NA	5	7.8	110	4	NA	3	1	5	1	NA	5	16	5	3	3	Finland	F630
17	16	NA	NA	NA	NA	99	NA	NA	NA	1	1	2	NA	NA	16	5	0	2	Finland	F630
17	17	NA	NA	NA	NA	76	NA	NA	NA	1	2	2	NA	NA	16	5	0	2	Finland	F630
17	18	12.8	NA	5	11.3	120	5	NA	2	1	3	2	NA	5	16	5	3	3	Finland	F630
17	19	9.6	NA	5	8.3	144	3	NA	2	1	4	2	NA	5	16	5	3	3	Finland	F630
17	20	NA	NA	NA	NA	82	4	NA	NA	1	5	2	NA	NA	16	5	0	2	Finland	F630
18	16	NA	NA	NA	NA	81	NA	NA	NA	1	1	3	NA	NA	16	5	0	2	Finland	F630
18	17	NA	NA	NA	NA	NA	NA	NA	NA	0	2	3	NA	NA	16	5	0	0	Finland	F630
18	18	NA	NA	NA	NA	NA	NA	NA	NA	0	3	3	NA	NA	16	5	0	0	Finland	F630
18	19	NA	NA	NA	NA	82	NA	NA	NA	1	4	3	NA	NA	16	5	0	1	Finland	F630
18	20	1.7	NA	5	3.2	84	4	NA	2	1	5	3	NA	5	16	5	2	2	Finland	F630
19	16	11.4	5	5	6.8	136	1	0	3	1	1	4	3	5	16	5	3	3	Finland	F630
19	17	3.5	NA	5	5.1	111	4	NA	4	1	2	4	NA	5	16	5	2	3	Finland	F630
19	18	9.9	NA	5	10	118	1	NA	2	1	3	4	NA	5	16	5	3	3	Finland	F630
19	19	5.9	NA	5	7.5	90	3	NA	3	1	4	4	NA	5	16	5	3	3	Finland	F630
19	20	NA	NA	NA	NA	92	1	NA	NA	1	5	4	NA	NA	16	5	0	3	Finland	F630
20	16	NA	NA	NA	NA	96	NA	NA	NA	1	1	5	NA	NA	16	5	0	3	Finland	F630
20	17	1.3	NA	5	2.5	90	5	NA	4	1	2	5	NA	5	16	5	2	3	Finland	F630
20	18	9	NA	5	8.4	113	4	NA	3	1	3	5	NA	5	16	5	3	3	Finland	F630
20	19	5.4	NA	5	6.7	93	2	NA	2	1	4	5	NA	5	16	5	3	3	Finland	F630
20	20	NA	NA	NA	NA	80	NA	NA	NA	1	5	5	NA	NA	16	5	0	2	Finland	F630
16	21	6	NA	5	6.7	125	4	NA	4	1	1	1	NA	5	21	9	3	3	Sweden	F630
16	22	5	NA	5	6.1	125	5	NA	4	1	2	1	NA	5	21	9	3	3	Sweden	F630
16	23	12.1	5	5	12.8	163	5	0	3	1	3	1	3	5	21	9	3	3	Sweden	F630
16	24	9.8	5	5	10.2	126	2	1	2	1	4	1	2	5	21	9	3	3	Sweden	F630
16	25	15.9	5	3	10.7	142	2	0	3	1	5	1	3	5	21	9	3	3	Sweden	F630
17	21	NA	NA	NA	NA	77	NA	NA	NA	1	1	2	NA	NA	21	9	0	2	Sweden	F630
17	22	11.2	5	5	11.9	124	3	1	2	1	2	2	3	5	21	9	3	3	Sweden	F630
17	23	6.4	NA	5	10.1	111	4	NA	2	1	3	2	NA	5	21	9	3	3	Sweden	F630
17	24	9.9	NA	5	10	105	3	NA	3	1	4	2	NA	5	21	9	3	3	Sweden	F630
17	25	11.5	5	5	12.8	137	4	1	4	1	5	2	2	5	21	9	3	3	Sweden	F630
18	21	5.6	NA	5	5.8	133	5	NA	5	1	1	3	NA	5	21	9	3	3	Sweden	F630
18	22	10.7	5	5	9	122	2	1	2	1	2	3	3	5	21	9	3	3	Sweden	F630
18	23	6	NA	5	9.5	123	4	NA	3	1	3	3	NA	5	21	9	3	3	Sweden	F630
18	24	NA	NA	NA	NA	92	NA	NA	NA	1	4	3	NA	NA	21	9	0	2	Sweden	F630
18	25	NA	NA	NA	NA	92	4	NA	NA	1	5	3	NA	NA	21	9	0	3	Sweden	F630
19	21	4.2	NA	5	6.4	170	5	NA	3	1	1	4	NA	5	21	9	3	3	Sweden	F630
19	22	16.8	3	5	12.8	150	3	1	3	1	2	4	3	5	21	9	3	3	Sweden	F630
19	23	7.3	NA	5	7	125	5	NA	5	1	3	4	NA	5	21	9	3	3	Sweden	F630
19	24	9.6	NA	5	10.5	109	3	NA	2	1	4	4	NA	5	21	9	3	3	Sweden	F630
